sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	98	1960	5329	1.0	60x	raw	a647	52	1057.094	527.957	26.855	0.529	3.36	26.463	2.002	0	28.6340248133181	0.529
1	89	10436	20499	1.0	60x	raw	a647	60	1164.016	597.004	17.768	0.529	2.978	29.930999999999997	2.235	0	27.844946753157302	0.529
1	100	6930	11930	1.0	60x	raw	a647	100	1145.87	1197.91	20.862	0.529	3.471	33.22	1.9480000000000002	0	40.026766877008704	0.529
1	44	5341	11140	1.0	60x	raw	a647	0	366.00699999999995	694.89	20.881999999999998	0.528	2.966	50.98	-1.0	0	36.2805171546756	0.528
1	99	6084	10494	1.0	60x	raw	a647	100	1076.964	1250.9080000000001	25.906999999999996	0.528	3.04	52.852	2.082	0	47.9909949943191	0.528
1	122	5016	7657	1.0	60x	raw	a647	81	1592.892	1034.075	26.795	0.528	3.1060000000000003	25.224	1.893	0	25.937450436175	0.528
1	79	7362	14370	1.0	60x	raw	a647	54	848.95	557.915	24.894000000000002	0.525	3.427	26.409000000000002	2.0069999999999997	0	21.853548385844302	0.525
1	59	4563	10818	1.0	60x	raw	a647	103	656.9839999999999	1225.104	25.826999999999998	0.525	3.112	28.2	2.036	0	33.6533115876939	0.525
1	120	15858	22102	1.0	60x	raw	a647	81	1486.06	1048.961	14.874	0.525	2.562	6.371	1.923	0	8.37807775153425	0.525
1	89	10436	20499	1.0	60x	raw	a647	60	1073.9569999999999	591.03	23.949	0.525	3.136	58.376000000000005	2.154	0	35.8921056790743	0.525
1	141	1881	4534	1.0	60x	raw	a647	99	1640.975	1136.01	18.902	0.524	3.125	45.623999999999995	2.016	0	32.930803113353896	0.524
1	76	5103	11637	1.0	60x	raw	a647	158	804.9860000000001	1905.97	25.921999999999997	0.524	3.318	6.0329999999999995	2.4090000000000003	0	5.25380737430295	0.524
